image,label,stage
images\000777.png,labels\000777.txt,train
images\000778.png,labels\000778.txt,val
images\000779.png,labels\000779.txt,train
images\000780.png,labels\000780.txt,train
images\000781.png,labels\000781.txt,train
images\000782.png,labels\000782.txt,train
images\000783.png,labels\000783.txt,train
images\000784.png,labels\000784.txt,val
images\000785.png,labels\000785.txt,train
images\000786.png,labels\000786.txt,train
images\000787.png,labels\000787.txt,train
images\000788.png,labels\000788.txt,train
images\000789.png,labels\000789.txt,val
images\000790.png,labels\000790.txt,val
images\000791.png,labels\000791.txt,train
images\000792.png,labels\000792.txt,val
images\000793.png,labels\000793.txt,train
images\000794.png,labels\000794.txt,train
images\000795.png,labels\000795.txt,val
images\000796.png,labels\000796.txt,train
images\000797.png,labels\000797.txt,train
images\000798.png,labels\000798.txt,val
images\000799.png,labels\000799.txt,val
images\000800.png,labels\000800.txt,train
images\000801.png,labels\000801.txt,train
images\000802.png,labels\000802.txt,train
images\000803.png,labels\000803.txt,train
images\000804.png,labels\000804.txt,val
images\000805.png,labels\000805.txt,train
images\000806.png,labels\000806.txt,train
images\000807.png,labels\000807.txt,val
images\000808.png,labels\000808.txt,train
images\000809.png,labels\000809.txt,train
images\000810.png,labels\000810.txt,train
images\000811.png,labels\000811.txt,train
images\000812.png,labels\000812.txt,train
images\000813.png,labels\000813.txt,val
images\000814.png,labels\000814.txt,val
images\000815.png,labels\000815.txt,val
images\000816.png,labels\000816.txt,val
images\000817.png,labels\000817.txt,train
images\000818.png,labels\000818.txt,train
images\000819.png,labels\000819.txt,val
images\000820.png,labels\000820.txt,train
images\000821.png,labels\000821.txt,train
images\000822.png,labels\000822.txt,train
images\000823.png,labels\000823.txt,train
images\000824.png,labels\000824.txt,val
images\000825.png,labels\000825.txt,train
images\000826.png,labels\000826.txt,val
images\000827.png,labels\000827.txt,train
images\000828.png,labels\000828.txt,train
images\000829.png,labels\000829.txt,train
images\000830.png,labels\000830.txt,train
images\000831.png,labels\000831.txt,train
images\000832.png,labels\000832.txt,train
images\000833.png,labels\000833.txt,val
images\000834.png,labels\000834.txt,train
images\000835.png,labels\000835.txt,train
images\000836.png,labels\000836.txt,train
images\000837.png,labels\000837.txt,train
images\000838.png,labels\000838.txt,val
images\000839.png,labels\000839.txt,train
images\000840.png,labels\000840.txt,train
images\000841.png,labels\000841.txt,train
images\000842.png,labels\000842.txt,val
images\000843.png,labels\000843.txt,train
images\000844.png,labels\000844.txt,train
images\000845.png,labels\000845.txt,train
images\000846.png,labels\000846.txt,val
images\000847.png,labels\000847.txt,train
images\000848.png,labels\000848.txt,train
images\000849.png,labels\000849.txt,train
images\000850.png,labels\000850.txt,train
images\000851.png,labels\000851.txt,train
images\000852.png,labels\000852.txt,train
images\000853.png,labels\000853.txt,train
images\000854.png,labels\000854.txt,train
images\000855.png,labels\000855.txt,train
images\000856.png,labels\000856.txt,train
images\000857.png,labels\000857.txt,train
images\000858.png,labels\000858.txt,val
images\000859.png,labels\000859.txt,train
images\000860.png,labels\000860.txt,train
images\000861.png,labels\000861.txt,train
images\000862.png,labels\000862.txt,train
images\000863.png,labels\000863.txt,train
images\000864.png,labels\000864.txt,train
images\000865.png,labels\000865.txt,train
images\000866.png,labels\000866.txt,train
images\000867.png,labels\000867.txt,train
images\000868.png,labels\000868.txt,train
images\000869.png,labels\000869.txt,train
images\000870.png,labels\000870.txt,train
images\000871.png,labels\000871.txt,train
images\000872.png,labels\000872.txt,train
images\000873.png,labels\000873.txt,train
images\000874.png,labels\000874.txt,train
images\000875.png,labels\000875.txt,train
images\000876.png,labels\000876.txt,train
images\000877.png,labels\000877.txt,train
images\000878.png,labels\000878.txt,train
images\000879.png,labels\000879.txt,train
images\000880.png,labels\000880.txt,train
images\000881.png,labels\000881.txt,train
images\000882.png,labels\000882.txt,train
images\000883.png,labels\000883.txt,train
images\000884.png,labels\000884.txt,train
images\000885.png,labels\000885.txt,train
images\000886.png,labels\000886.txt,train
images\000887.png,labels\000887.txt,train
images\000888.png,labels\000888.txt,train
images\000889.png,labels\000889.txt,train
images\000890.png,labels\000890.txt,val
images\000891.png,labels\000891.txt,train
images\000892.png,labels\000892.txt,train
images\000893.png,labels\000893.txt,train
images\000894.png,labels\000894.txt,train
images\000895.png,labels\000895.txt,train
images\000896.png,labels\000896.txt,val
images\000897.png,labels\000897.txt,train
images\000898.png,labels\000898.txt,train
images\000899.png,labels\000899.txt,train
images\000900.png,labels\000900.txt,train
images\000901.png,labels\000901.txt,train
images\000902.png,labels\000902.txt,train
images\000903.png,labels\000903.txt,train
images\000904.png,labels\000904.txt,train
images\000905.png,labels\000905.txt,train
images\000906.png,labels\000906.txt,train
images\000907.png,labels\000907.txt,train
images\000908.png,labels\000908.txt,train
images\000909.png,labels\000909.txt,train
images\000910.png,labels\000910.txt,train
images\000911.png,labels\000911.txt,val
images\000912.png,labels\000912.txt,train
images\000913.png,labels\000913.txt,val
images\000914.png,labels\000914.txt,train
images\000915.png,labels\000915.txt,val
images\000916.png,labels\000916.txt,train
images\000917.png,labels\000917.txt,train
images\000918.png,labels\000918.txt,train
images\000919.png,labels\000919.txt,train
images\000920.png,labels\000920.txt,val
images\000921.png,labels\000921.txt,train
images\000922.png,labels\000922.txt,train
images\000923.png,labels\000923.txt,val
images\000924.png,labels\000924.txt,train
images\000925.png,labels\000925.txt,train
images\000926.png,labels\000926.txt,val
images\000927.png,labels\000927.txt,train
images\000928.png,labels\000928.txt,train
images\000929.png,labels\000929.txt,val
images\000930.png,labels\000930.txt,train
images\000931.png,labels\000931.txt,train
images\000932.png,labels\000932.txt,train
images\000933.png,labels\000933.txt,train
images\000934.png,labels\000934.txt,train
images\000935.png,labels\000935.txt,train
images\000936.png,labels\000936.txt,train
images\000937.png,labels\000937.txt,train
images\000938.png,labels\000938.txt,train
images\000939.png,labels\000939.txt,train
images\000940.png,labels\000940.txt,train
images\000941.png,labels\000941.txt,val
images\000942.png,labels\000942.txt,train
images\000943.png,labels\000943.txt,train
images\000944.png,labels\000944.txt,train
images\000945.png,labels\000945.txt,train
images\000946.png,labels\000946.txt,train
images\000947.png,labels\000947.txt,val
images\000948.png,labels\000948.txt,train
images\000949.png,labels\000949.txt,train
images\000950.png,labels\000950.txt,train
images\000951.png,labels\000951.txt,train
images\000952.png,labels\000952.txt,train
images\000953.png,labels\000953.txt,train
images\000954.png,labels\000954.txt,train
images\000955.png,labels\000955.txt,train
images\000956.png,labels\000956.txt,train
images\000957.png,labels\000957.txt,train
images\000958.png,labels\000958.txt,train
images\000959.png,labels\000959.txt,train
images\000960.png,labels\000960.txt,val
images\000961.png,labels\000961.txt,train
images\000962.png,labels\000962.txt,train
images\000963.png,labels\000963.txt,train
images\000964.png,labels\000964.txt,val
images\000965.png,labels\000965.txt,val
images\000966.png,labels\000966.txt,train
images\000967.png,labels\000967.txt,train
images\000968.png,labels\000968.txt,train
images\000969.png,labels\000969.txt,train
images\000970.png,labels\000970.txt,train
images\000971.png,labels\000971.txt,train
images\000972.png,labels\000972.txt,train
images\000973.png,labels\000973.txt,train
images\000974.png,labels\000974.txt,train
images\000975.png,labels\000975.txt,train
images\000976.png,labels\000976.txt,train
images\000977.png,labels\000977.txt,train
images\000978.png,labels\000978.txt,train
images\000979.png,labels\000979.txt,train
images\000980.png,labels\000980.txt,train
images\000981.png,labels\000981.txt,train
images\000982.png,labels\000982.txt,train
images\000983.png,labels\000983.txt,train
images\000984.png,labels\000984.txt,train
images\000985.png,labels\000985.txt,train
images\000986.png,labels\000986.txt,val
images\000987.png,labels\000987.txt,train
images\000988.png,labels\000988.txt,train
images\000989.png,labels\000989.txt,train
images\000990.png,labels\000990.txt,train
images\000991.png,labels\000991.txt,val
images\000992.png,labels\000992.txt,train
images\000993.png,labels\000993.txt,train
images\000994.png,labels\000994.txt,train
images\000995.png,labels\000995.txt,val
images\000996.png,labels\000996.txt,train
images\000997.png,labels\000997.txt,train
images\000998.png,labels\000998.txt,train
images\000999.png,labels\000999.txt,train
images\001000.png,labels\001000.txt,val
images\001001.png,labels\001001.txt,train
images\001002.png,labels\001002.txt,train
images\001003.png,labels\001003.txt,train
images\001004.png,labels\001004.txt,train
images\001005.png,labels\001005.txt,train
images\001006.png,labels\001006.txt,val
images\001007.png,labels\001007.txt,train
images\001008.png,labels\001008.txt,val
images\001009.png,labels\001009.txt,train
images\001010.png,labels\001010.txt,train
images\001011.png,labels\001011.txt,train
images\001012.png,labels\001012.txt,val
images\001013.png,labels\001013.txt,train
images\001014.png,labels\001014.txt,train
images\001015.png,labels\001015.txt,train
images\001016.png,labels\001016.txt,train
images\001017.png,labels\001017.txt,val
images\001018.png,labels\001018.txt,val
images\001019.png,labels\001019.txt,train
images\001020.png,labels\001020.txt,train
images\001021.png,labels\001021.txt,train
images\001022.png,labels\001022.txt,val
images\001023.png,labels\001023.txt,train
images\001024.png,labels\001024.txt,train
images\001025.png,labels\001025.txt,train
images\001026.png,labels\001026.txt,train
images\001027.png,labels\001027.txt,train
images\001028.png,labels\001028.txt,train
images\001029.png,labels\001029.txt,train
images\001030.png,labels\001030.txt,train
images\001031.png,labels\001031.txt,train
images\001032.png,labels\001032.txt,val
images\001033.png,labels\001033.txt,train
images\001034.png,labels\001034.txt,train
images\001035.png,labels\001035.txt,train
images\001036.png,labels\001036.txt,train
images\001037.png,labels\001037.txt,train
images\001038.png,labels\001038.txt,val
images\001039.png,labels\001039.txt,train
images\001040.png,labels\001040.txt,train
images\001041.png,labels\001041.txt,train
images\001042.png,labels\001042.txt,train
images\001043.png,labels\001043.txt,train
images\001044.png,labels\001044.txt,train
images\001045.png,labels\001045.txt,val
images\001046.png,labels\001046.txt,train
images\001047.png,labels\001047.txt,val
images\001048.png,labels\001048.txt,train
images\001049.png,labels\001049.txt,train
images\001050.png,labels\001050.txt,train
images\001051.png,labels\001051.txt,train
images\001052.png,labels\001052.txt,train
images\001053.png,labels\001053.txt,val
images\001054.png,labels\001054.txt,val
images\001055.png,labels\001055.txt,train
images\001056.png,labels\001056.txt,train
images\001057.png,labels\001057.txt,train
images\001058.png,labels\001058.txt,train
images\001059.png,labels\001059.txt,train
images\001060.png,labels\001060.txt,train
images\001061.png,labels\001061.txt,train
images\001062.png,labels\001062.txt,train
images\001063.png,labels\001063.txt,train
images\001064.png,labels\001064.txt,train
images\001065.png,labels\001065.txt,val
images\001066.png,labels\001066.txt,train
images\001067.png,labels\001067.txt,val
images\001068.png,labels\001068.txt,train
images\001069.png,labels\001069.txt,train
images\001070.png,labels\001070.txt,train
images\001071.png,labels\001071.txt,train
images\001072.png,labels\001072.txt,val
images\001073.png,labels\001073.txt,train
images\001074.png,labels\001074.txt,val
images\001075.png,labels\001075.txt,train
images\001076.png,labels\001076.txt,train
images\001077.png,labels\001077.txt,val
images\001078.png,labels\001078.txt,val
images\001079.png,labels\001079.txt,train
images\001080.png,labels\001080.txt,train
images\001081.png,labels\001081.txt,val
